tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2011,"May","IDPUM","POMALA",1.359e+08,1.775e+09
2011,"May","IDPWG","PERAWANG, SUMATRA",76314199,87495277
2011,"May","IDRGA","RENGAT",47826058,44800923
2011,"May","IDRPA","RANTAU PANJANG",530434,10608682
2011,"May","IDSAK","SANGKAPURA / BAWEAN",,
2011,"May","IDSAM","SAMPANG",38988545,57917179
2011,"May","IDSBG","ACEH - SABANG",,
2011,"May","IDSEN","SENIPAH",70765659,83157934
2011,"May","IDSEQ","SUNGAI PAKNING",,
2011,"May","IDSIN","SINABANG",,
2011,"May","IDSKI","NA",,
2011,"May","IDSKP","SEKUPANG",2.397e+08,41542187
2011,"May","IDSLG","SIBOLGA",7000,1000
2011,"May","IDSMQ","SAMPIT",847717,4322913
2011,"May","IDSMR","SEMARANG (PTT)",484,38
2011,"May","IDSNB","SINABOI",,
2011,"May","IDSOC","JEBRES/ADI SUMARMO",71245,3915
2011,"May","IDSOQ","SORONG / JEFMAN (U)",,
2011,"May","IDSOR","SORONG",40250516,2.000e+08
2011,"May","IDSPA","SELAT PANJANG",441392,4058045
2011,"May","IDSPK","SEPEKAN",,
2011,"May","IDSRD","SAMARINDA",5.235e+08,6.873e+09
2011,"May","IDSRG","ACHMAD YANI (U)",456455,37652
2011,"May","IDSSI","SIAK SRI INDRAPURA",,
2011,"May","IDSUB","SURABAYA /JUANDA (U)",39364001,644763
2011,"May","IDSUN","SUNGSANG",,
2011,"May","IDSUQ","SUNGAI GUNTUNG",2950338,7700115
2011,"May","IDSUR","SURABAYA (PTT)",384930,3290000
2011,"May","IDTAN","TANJUNG UBAN",,
2011,"May","IDTBK","TG BALAI KARIMUN",27260733,5.772e+08
2011,"May","IDTBT","TANJUNG BATU, RIAU",340470,1700000
2011,"May","IDTBY","PADANG/TL.BAYUR",2.936e+08,5.371e+08
2011,"May","IDTEM","TEMBILAHAN",27466326,3.349e+08
2011,"May","IDTEN","TENAU",,
2011,"May","IDTER","TEREMPA",86356,23619
2011,"May","IDTES","TANJUNG EMAS",3.725e+08,1.360e+08
2011,"May","IDTGR","PASIR/TANAH GROGOT",8434693,2.145e+08
2011,"May","IDTIM","AMAMAPARE",2.332e+08,74833116
2011,"May","IDTJB","TANJUNG BALAI ASAHAN",1164504,1220480
2011,"May","IDTKA","TELOK AIR",8764349,2.456e+08
2011,"May","IDTKS","TELUK KASIM/SALAWATI",11936565,14192872
2011,"May","IDTLN","TANJUNG LENENG",64512760,49051835
2011,"May","IDTMD","TANJUNG MEDANG",11739,58600
2011,"May","IDTNJ","KIJANG (U)",21552107,1.287e+09
2011,"May","IDTOB","TOBELO",1799413,3332248
2011,"May","IDTPD","TANJUNG PANDAN",16226312,4304799
2011,"May","IDTPE","TANJUNG PERAK",1.264e+09,5.618e+08
2011,"May","IDTPN","TANJUNG PINANG",24119519,9.632e+08
2011,"May","IDTPP","TANJUNG PRIOK",3.235e+09,9.979e+08
2011,"May","IDTPR","TANJUNG PURA",,
2011,"May","IDTRD","TANJUNG REDEP",3188250,70850000
2011,"May","IDTRK","TARAKAN (U)",,
2011,"May","IDTSG","TANJUNG SANGATA",5.668e+08,5.736e+09
2011,"May","IDTSM","TANJUNG SAMAK",,
2011,"May","IDTSO","TANJUNG SEKONG",,
2011,"May","IDTST","TANJUNG SANTAN",1.228e+08,1.500e+08
2011,"May","IDTTE","TERNATE",46822017,8.055e+08
2011,"May","IDTUB","TUBAN",1.240e+08,97289631
2011,"May","IDUJU","UJUNGPANDANG",69605891,49591507
2011,"May","IDUNA","UDANG NATUNA",3.396e+08,5.249e+08
2011,"May","IDUPG","HASANUDDIN (U)",1288486,338996
2011,"May","IDWMX","WAMENA (U)",,
2011,"May","IDZRI","SERUI",2747461,4933900
2012,"May","ID264","BAGAN SIAPI-API(U)",,
2012,"May","IDADB","ADANG BAY",1.640e+08,2.361e+09
2012,"May","IDAMB","AMBON",73232178,98058083
2012,"May","IDAMI","MATARAM / SELAPARANG",4163,233
2012,"May","IDAMQ","PATTIMURA/LAHA (U)",1744,436
2012,"May","IDARJ","ARJUNA, JAVA",28360090,33542205
2012,"May","IDASA","ASAM ASAM",,
2012,"May","IDATA","ATAPUPU",811045,2423462
2012,"May","IDAUN","BLANG LANCANG (ARUN)",1.428e+08,1.493e+08
2012,"May","IDBAG","BAGAN SIAPI-API",38708,238000
2012,"May","IDBAN","BANJARMASIN",4.320e+08,5.581e+09
2012,"May","IDBDJ","SAMSUDIN NOOR (U)",4827,1609
2012,"May","IDBDO","HUSEIN SASTRANEGARA",2606610,29533
2012,"May","IDBEJ","BERAU",1.114e+08,1.533e+09
2012,"May","IDBGG","BANGGAI",3000,1500
2012,"May","IDBIK","FRANS KASIEPO (U)",1850,317
2012,"May","IDBIT","BITUNG",56284724,46000451
2012,"May","IDBJU","BANYUWANGI",,
2012,"May","IDBKI","BIRING KASSI",738000,8200000
2012,"May","IDBKU","BENGKULU",,
2012,"May","IDBLC","BATU LICIN",,
2012,"May","IDBLG","BALONGAN",59948140,76019081
2012,"May","IDBLJ","BELINJU",,
2012,"May","IDBLS","BENGKALIS",37037,350400
2012,"May","IDBLW","BELAWAN",7.494e+08,5.191e+08
2012,"May","IDBMU","BIMA",52981543,27109870
2012,"May","IDBND","BANDUNG(PTT/GD BAGE)",13587718,4413342
2012,"May","IDBOA","BENOA/LOLOAN",2055612,876914
2012,"May","IDBPN","SEPINGGAN (U)",1295493,131757
2012,"May","IDBPP","BALIKPAPAN",3.096e+08,1.423e+09
2012,"May","IDBTG","BONTANG",1.404e+09,3.324e+09
2012,"May","IDBTH","HANG NADIM (U)",33712776,172154
2012,"May","IDBTJ","BLANG BINTANG (U)",,
2012,"May","IDBTU","BATU AMPAR",3.306e+08,68654770
2012,"May","IDBUN","BUATAN",1.149e+08,2.027e+08
2012,"May","IDBUW","BAU-BAU",3237497,89729325
2012,"May","IDBXD","BADE, IRIAN JAYA",12836443,14359850
2012,"May","IDBYQ","BUNYU",5790636,1.788e+08
2012,"May","IDCBN","CIREBON/PENGGUNG (U)",490304,73029
2012,"May","IDCGD","CIGADING",5621570,41690332
2012,"May","IDCGK","SUKARNO HATTA (U)",4.281e+08,9688071
2012,"May","IDCIN","CINTA, JAVA",11573463,13482891
2012,"May","IDCXP","CILACAP",176607,8409887
2012,"May","IDDAS","SINGKEP - DABO",7429343,4.412e+08
2012,"May","IDDJB","PALMERAH/ SLT TAHA",,
2012,"May","IDDJJ","JAYAPURA / SENTANI",,
2012,"May","IDDJM","JAMBI",68561368,33868277
2012,"May","IDDPS","NGURAH RAI (U)",23540409,1288820
2012,"May","IDDUM","DUMAI",1.149e+09,1.282e+09
2012,"May","IDENT","ENTIKONG",5653,25000
2012,"May","IDGOR","GORONTALO",926000,3200000
2012,"May","IDGRE","GRESIK",1.280e+08,1.331e+08
2012,"May","IDHLP","HLM. PERDANA KUSUMA",6194990,276883
2012,"May","IDJBB","NA",,
2012,"May","IDJKT","JAKARTA / PASAR IKAN",3186981,129506
2012,"May","IDJOG","ADI SUCIPTO (U)",372817,22556
2012,"May","IDJOK","YOGYAKARTA (PTT)",422048,130845
2012,"May","IDJUA","JUATA TARAKAN",,
2012,"May","IDJYP","JAYAPURA",73709,25096
2012,"May","IDKAB","KABIL/PANAU",78305392,67117492
2012,"May","IDKDI","WOLTER MONGINSIDI(U)",,
2012,"May","IDKDR","KENDARI",25517512,9.077e+08
2012,"May","IDKDW","KENDAWANGAN",,
2012,"May","IDKEN","KUALA ENOK",3557242,7942885
2012,"May","IDKGD","KUALA GAUNG",,
2012,"May","IDKID","PULAU KIJANG",,
2012,"May","IDKLD","KOLONEDALE (U)",12803380,4.806e+08
2012,"May","IDKLG","KALIANGET",,
2012,"May","IDKLS","KUALA LANGSA",,
2012,"May","IDKMM","KIMAM, IRIAN JAYA",2532235,5121390
2012,"May","IDKNG","KAIMANA",,
2012,"May","IDKOE","KUPANG / EL-TARI (U)",,
2012,"May","IDKOL","KOLAKA",14129183,5.620e+08
2012,"May","IDKTB","KOTABARU",4.503e+08,6.853e+09
2012,"May","IDKTG","KETAPANG K. BARAT",17545006,4.899e+08
2012,"May","IDKTJ","KUALA TANJUNG",15388479,11805131
2012,"May","IDKTK","KUALA TUNGKAL",18487582,75134725
2012,"May","IDKUM","KUMAI",18128945,46150000
2012,"May","IDLIN","LINGKAS TARAKAN",95556765,1.211e+09
2012,"May","IDLKS","LOMBOK",,
2012,"May","IDLOL","LOLI",54000,40500
2012,"May","IDLSW","LHOK SEUMAWE",2939176,4884404
2012,"May","IDLUV","TUAL",5097722,9630985
2012,"May","IDLUW","LUWUK",1094000,54700000
2012,"May","IDMAN","MANGGAR",,
2012,"May","IDMDC","SAM RATULANGI (U)",2885004,303401
2012,"May","IDMEQ","MEULABOH",36024,20684
2012,"May","IDMES","MEDAN / POLONIA (U)",4106046,557138
2012,"May","IDMKQ","MERAUKE",350677,1102650
2012,"May","IDMKW","MANOKWARI",782000,9775000
2012,"May","IDMLG","ABDULRACHMAN SALEH",,
2012,"May","IDMLI","MALILI, SULAWESI",77156928,6954755
2012,"May","IDMND","MANADO",,
2012,"May","IDMOF","MAUMERE",,
2012,"May","IDMRI","MUSI RIVER",3.719e+08,3.189e+08
2012,"May","IDMRK","MERAK",32329365,44108558
2012,"May","IDMSA","MUARA SABAK",44533157,2.924e+08
2012,"May","IDMUD","MUARA DJAWA",66740959,1.320e+09
2012,"May","IDMUO","MUNTOK",75029595,34503514
2012,"May","IDNNX","NUNUKAN",9691471,74063469
2012,"May","IDNTI","BINTUNI, IRIAN JAYA",4.556e+08,7.967e+08
2012,"May","IDOBI","OBI ISLAND",6473880,1.439e+08
2012,"May","IDOLO","ULEE LHEUE",,
2012,"May","IDPAI","PANIPAHAN",114024,128177
2012,"May","IDPAJ","PANJALAI",,
2012,"May","IDPAK","PEKAN BARU",697817,790967
2012,"May","IDPAT","PANTOLOAN",8735743,4189031
2012,"May","IDPAZ","PASURUAN",4175737,165154
2012,"May","IDPBA","PULAU BAAI",38192737,5.517e+08
2012,"May","IDPDG","PADANG / TABING (U)",,
2012,"May","IDPDU","PANGKAL DURI",,
2012,"May","IDPEK","PEKANBARU (RUMBAI)",5099632,1794161
2012,"May","IDPEU","PENUBA",2744764,1.789e+08
2012,"May","IDPGX","PANGKAL BALAM",89477677,7084916
2012,"May","IDPJG","PANJANG",2.535e+08,5.137e+08
2012,"May","IDPKN","PANGKALAN BUN",13559914,13866562
2012,"May","IDPKU","SIMPANG TIGA (U)",20500,150
2012,"May","IDPLA","PALEMBANG - PLAJU",48330791,64671450
2012,"May","IDPLS","PALEMBANG-KERTAPATI",8040134,94782186
2012,"May","IDPNK","SUPADIO (U)",24384,275
2012,"May","IDPON","PONTIANAK",1.002e+08,1.733e+08
2012,"May","IDPPS","PULANG PISAU",,
2012,"May","IDPRN","PANARUKAN",,
2012,"May","IDPRO","PROBOLINGGO",3286600,152604
2012,"May","IDPSJ","POSSO",564960,14124000
2012,"May","IDPSS","PULAU SAMBU",2.441e+08,2.533e+08
2012,"May","IDPTE","PULAU TELLO",,
2012,"May","IDPUM","POMALA",35064451,6.576e+08
2012,"May","IDPWG","PERAWANG, SUMATRA",1.005e+08,1.361e+08
2012,"May","IDRGA","RENGAT",3915100,3600000
2012,"May","IDRPA","RANTAU PANJANG",858460,13207081
2012,"May","IDSAM","SAMPANG",,
2012,"May","IDSBJ","SEMBOJA",,
2012,"May","IDSEN","SENIPAH",1.248e+08,1.548e+08
2012,"May","IDSEQ","SUNGAI PAKNING",46319888,57161140
2012,"May","IDSIN","SINABANG",14000,2000
2012,"May","IDSKP","SEKUPANG",2.112e+08,24986978
2012,"May","IDSLG","SIBOLGA",572564,824228
2012,"May","IDSMM","ADI SUMARMO",,
2012,"May","IDSMQ","SAMPIT",1482667,81408110
2012,"May","IDSMR","SEMARANG (PTT)",20089,13605
2012,"May","IDSOC","JEBRES/ADI SUMARMO",62122,1094
2012,"May","IDSOQ","SORONG / JEFMAN (U)",,
2012,"May","IDSOR","SORONG",,
2012,"May","IDSPA","SELAT PANJANG",298381,2992290
2012,"May","IDSRD","SAMARINDA",5.364e+08,7.122e+09
2012,"May","IDSRG","ACHMAD YANI (U)",571682,167214
2012,"May","IDSSI","SIAK SRI INDRAPURA",,
2012,"May","IDSUB","SURABAYA /JUANDA (U)",41083349,874200
2012,"May","IDSUQ","SUNGAI GUNTUNG",10444270,12751907
2012,"May","IDSUR","SURABAYA (PTT)",25777,11282
2012,"May","IDSUS","SUSOH",,
2012,"May","IDTAN","TANJUNG UBAN",34422585,1305257
2012,"May","IDTBK","TG BALAI KARIMUN",15730579,5.828e+08
2012,"May","IDTBT","TANJUNG BATU, RIAU",411755,1854572
2012,"May","IDTBY","PADANG/TL.BAYUR",2.326e+08,3.126e+08
2012,"May","IDTEM","TEMBILAHAN",12075142,1.032e+08
2012,"May","IDTEN","TENAU",556544,550926
2012,"May","IDTER","TEREMPA",75827,27283
2012,"May","IDTES","TANJUNG EMAS",3.659e+08,1.327e+08
2012,"May","IDTGR","PASIR/TANAH GROGOT",5122424,1.180e+08
2012,"May","IDTIM","AMAMAPARE",3.245e+08,1.252e+08
2012,"May","IDTJB","TANJUNG BALAI ASAHAN",1383633,1706267
2012,"May","IDTJS","TANJUNG SELOR",,
2012,"May","IDTKA","TELOK AIR",4787525,1.330e+08
2012,"May","IDTKS","TELUK KASIM/SALAWATI",,
2012,"May","IDTLN","TANJUNG LENENG",62038546,49229275
2012,"May","IDTMD","TANJUNG MEDANG",23200,20400
2012,"May","IDTNJ","KIJANG (U)",24199390,7.270e+08
2012,"May","IDTOB","TOBELO",3954315,5766534
2012,"May","IDTPD","TANJUNG PANDAN",3837846,186659
2012,"May","IDTPE","TANJUNG PERAK",1.212e+09,6.386e+08
2012,"May","IDTPN","TANJUNG PINANG",5540442,3.085e+08
2012,"May","IDTPP","TANJUNG PRIOK",3.825e+09,1.051e+09
2012,"May","IDTRD","TANJUNG REDEP",9566114,1.376e+08
2012,"May","IDTRK","TARAKAN (U)",,
2012,"May","IDTSG","TANJUNG SANGATA",2.700e+08,2.841e+09
2012,"May","IDTSO","TANJUNG SEKONG",,
2012,"May","IDTST","TANJUNG SANTAN",1.206e+08,1.503e+08
2012,"May","IDTTE","TERNATE",10878486,2.733e+08
2012,"May","IDTUB","TUBAN",,
2012,"May","IDUJU","UJUNGPANDANG",42759080,27581735
2012,"May","IDUNA","UDANG NATUNA",4.536e+08,6.285e+08
2012,"May","IDUPG","HASANUDDIN (U)",2349857,536257
2012,"May","IDZRI","SERUI",2315074,3534300
2013,"May","ID264","BAGAN SIAPI-API(U)",,
2013,"May","IDADB","ADANG BAY",1.434e+08,2.616e+09
2013,"May","IDAMB","AMBON",37382110,60491131
2013,"May","IDAMI","MATARAM / SELAPARANG",23400,55
2013,"May","IDAMQ","PATTIMURA/LAHA (U)",,
2013,"May","IDAMU","AMURANG",,
2013,"May","IDASA","ASAM ASAM",41142431,9.087e+08
2013,"May","IDATA","ATAPUPU",672336,2619585
2013,"May","IDAUN","BLANG LANCANG (ARUN)",69940350,87528473
2013,"May","IDBAG","BAGAN SIAPI-API",,
2013,"May","IDBAN","BANJARMASIN",4.150e+08,6.731e+09
2013,"May","IDBDO","HUSEIN SASTRANEGARA",4319208,38802
2013,"May","IDBDS","BADAS SUMBAWA",,
2013,"May","IDBEJ","BERAU",1.376e+08,2.283e+09
2013,"May","IDBGG","BANGGAI",,
2013,"May","IDBIK","FRANS KASIEPO (U)",1732,473
2013,"May","IDBIT","BITUNG",73009417,90785757
2013,"May","IDBJU","BANYUWANGI",5706,2400
2013,"May","IDBKI","BIRING KASSI",1008000,11200000
2013,"May","IDBKU","BENGKULU",538325,9124165
2013,"May","IDBLG","BALONGAN",36277251,61336943
2013,"May","IDBLJ","BELINJU",,
2013,"May","IDBLS","BENGKALIS",102141,790897
2013,"May","IDBLW","BELAWAN",6.777e+08,5.817e+08
2013,"May","IDBMU","BIMA",37162734,27375773
2013,"May","IDBND","BANDUNG(PTT/GD BAGE)",11799254,4301755
2013,"May","IDBOA","BENOA/LOLOAN",5427111,2093413
2013,"May","IDBPN","SEPINGGAN (U)",933331,113703
2013,"May","IDBPP","BALIKPAPAN",2.686e+08,1.427e+09
2013,"May","IDBTG","BONTANG",1.039e+09,2.623e+09
2013,"May","IDBTH","HANG NADIM (U)",24003861,147725
2013,"May","IDBTJ","BLANG BINTANG (U)",,
2013,"May","IDBTU","BATU AMPAR",3.238e+08,63569372
2013,"May","IDBUL","BULELENG",,
2013,"May","IDBUN","BUATAN",1.303e+08,2.561e+08
2013,"May","IDBUW","BAU-BAU",11384132,4.743e+08
2013,"May","IDBXD","BADE, IRIAN JAYA",12448603,13707035
2013,"May","IDBYQ","BUNYU",8885838,4.551e+08
2013,"May","IDCBN","CIREBON/PENGGUNG (U)",358210,50846
2013,"May","IDCBW","CELUKAN BAWANG",,
2013,"May","IDCGD","CIGADING",3989078,5989513
2013,"May","IDCGK","SUKARNO HATTA (U)",4.451e+08,11948677
2013,"May","IDCML","CIMALAYA",,
2013,"May","IDCRB","NA",,
2013,"May","IDCXP","CILACAP",50359912,3.419e+08
2013,"May","IDDAS","SINGKEP - DABO",13908167,6.573e+08
2013,"May","IDDJJ","JAYAPURA / SENTANI",61266,104106
2013,"May","IDDJM","JAMBI",54051033,62824276
2013,"May","IDDPS","NGURAH RAI (U)",22961075,1200558
2013,"May","IDDUM","DUMAI",1.274e+09,1.744e+09
2013,"May","IDENT","ENTIKONG",506321,628112
2013,"May","IDFOO","NUMFOOR",,
2013,"May","IDGOR","GORONTALO",617900,3340000
2013,"May","IDGRE","GRESIK",1.799e+08,2.567e+08
2013,"May","IDHLP","HLM. PERDANA KUSUMA",7420764,1616223
2013,"May","IDJBB","NA",377400,42354
2013,"May","IDJKT","JAKARTA / PASAR IKAN",4491931,181772
2013,"May","IDJOG","ADI SUCIPTO (U)",1247866,68999
2013,"May","IDJOK","YOGYAKARTA (PTT)",671563,188646
2013,"May","IDJYP","JAYAPURA",,
2013,"May","IDKAB","KABIL/PANAU",1.548e+08,1.558e+08
2013,"May","IDKDI","WOLTER MONGINSIDI(U)",486705,199753
2013,"May","IDKDR","KENDARI",31842096,1.311e+09
2013,"May","IDKDW","KENDAWANGAN",,
2013,"May","IDKEN","KUALA ENOK",14103082,23097143
2013,"May","IDKGD","KUALA GAUNG",68890,179000
2013,"May","IDKJL","KUALA JELAI",,
2013,"May","IDKLD","KOLONEDALE (U)",12762241,7.098e+08
2013,"May","IDKLS","KUALA LANGSA",2870,7540
2013,"May","IDKMM","KIMAM, IRIAN JAYA",1977102,3516540
2013,"May","IDKNG","KAIMANA",803398,648287
2013,"May","IDKOE","KUPANG / EL-TARI (U)",,
2013,"May","IDKOL","KOLAKA",6193720,2.765e+08
2013,"May","IDKRU","KRUENG R. MALAHAYATI",,
2013,"May","IDKTB","KOTABARU",3.877e+08,6.747e+09
2013,"May","IDKTG","KETAPANG K. BARAT",18091564,5.735e+08
2013,"May","IDKTJ","KUALA TANJUNG",1.603e+08,1.938e+08
2013,"May","IDKTK","KUALA TUNGKAL",19643112,33852668
2013,"May","IDKUM","KUMAI",10465333,91819883
2013,"May","IDLEM","LEMBAR",,
2013,"May","IDLIN","LINGKAS TARAKAN",1.562e+08,2.115e+09
2013,"May","IDLKS","LOMBOK",,
2013,"May","IDLOL","LOLI",3503972,1623118
2013,"May","IDLSW","LHOK SEUMAWE",4452773,7739649
2013,"May","IDLUV","TUAL",9793009,17065675
2013,"May","IDLUW","LUWUK",,
2013,"May","IDMAN","MANGGAR",,
2013,"May","IDMDC","SAM RATULANGI (U)",1245495,90281
2013,"May","IDMEQ","MEULABOH",669140,30829239
2013,"May","IDMES","MEDAN / POLONIA (U)",2729544,445372
2013,"May","IDMKQ","MERAUKE",461046,1537530
2013,"May","IDMLI","MALILI, SULAWESI",97153498,9788839
2013,"May","IDMND","MANADO",,
2013,"May","IDMOF","MAUMERE",127128,14864
2013,"May","IDMRI","MUSI RIVER",2.977e+08,3.043e+08
2013,"May","IDMRK","MERAK",1.026e+08,1.563e+08
2013,"May","IDMSA","MUARA SABAK",62826400,2.703e+08
2013,"May","IDMUD","MUARA DJAWA",50046597,1.001e+09
2013,"May","IDMUO","MUNTOK",1.116e+08,1.088e+08
2013,"May","IDNAH","NAHA (U) - SULUT",,
2013,"May","IDNNX","NUNUKAN",13298786,1.429e+08
2013,"May","IDNTI","BINTUNI, IRIAN JAYA",1.946e+08,4.741e+08
2013,"May","IDOBI","OBI ISLAND",9795944,3.493e+08
2013,"May","IDOLO","ULEE LHEUE",,
2013,"May","IDPAI","PANIPAHAN",247557,224563
2013,"May","IDPAJ","PANJALAI",,
2013,"May","IDPAK","PEKAN BARU",4553005,2091018
2013,"May","IDPAP","PARE-PARE",2723778,74624
2013,"May","IDPAR","PANGKALAN AIR (U)",,
2013,"May","IDPAS","PASIR PANJANG",,
2013,"May","IDPAT","PANTOLOAN",,
2013,"May","IDPAZ","PASURUAN",5382509,325786
2013,"May","IDPBA","PULAU BAAI",10379468,1.703e+08
2013,"May","IDPDG","PADANG / TABING (U)",,
2013,"May","IDPEK","PEKANBARU (RUMBAI)",,
2013,"May","IDPET","PETTA",,
2013,"May","IDPGE","PULAU GEBE",1550867,56601000
2013,"May","IDPGX","PANGKAL BALAM",1.524e+08,9951128
2013,"May","IDPJG","PANJANG",2.908e+08,5.968e+08
2013,"May","IDPKN","PANGKALAN BUN",6604565,7250556
2013,"May","IDPKU","SIMPANG TIGA (U)",247430,534
2013,"May","IDPLA","PALEMBANG - PLAJU",41049883,62948043
2013,"May","IDPLM","SM.BADARUDDIN (U)",,
2013,"May","IDPLS","PALEMBANG-KERTAPATI",8133776,1.858e+08
2013,"May","IDPON","PONTIANAK",71619804,3.912e+08
2013,"May","IDPPS","PULANG PISAU",4749621,62200056
2013,"May","IDPRO","PROBOLINGGO",3635146,204900
2013,"May","IDPSJ","POSSO",,
2013,"May","IDPSS","PULAU SAMBU",2.176e+08,2.533e+08
2013,"May","IDPUM","POMALA",20315911,1.183e+08
2013,"May","IDPWG","PERAWANG, SUMATRA",1.008e+08,1.419e+08
2013,"May","IDRGA","RENGAT",2199175,3000000
2013,"May","IDRPA","RANTAU PANJANG",946160,14556302
2013,"May","IDSAK","SANGKAPURA / BAWEAN",,
2013,"May","IDSAM","SAMPANG",28056213,32292246
2013,"May","IDSEN","SENIPAH",93399479,1.089e+08
2013,"May","IDSEQ","SUNGAI PAKNING",32756469,40095070
2013,"May","IDSIN","SINABANG",,
2013,"May","IDSKI","NA",,
2013,"May","IDSKP","SEKUPANG",2.218e+08,24322345
2013,"May","IDSLG","SIBOLGA",,
2013,"May","IDSMQ","SAMPIT",68400611,2.844e+09
2013,"May","IDSMR","SEMARANG (PTT)",,
2013,"May","IDSOC","JEBRES/ADI SUMARMO",43667,746
2013,"May","IDSOR","SORONG",8486155,2.103e+08
2013,"May","IDSPA","SELAT PANJANG",380169,3467599
2013,"May","IDSRD","SAMARINDA",4.401e+08,7.460e+09
2013,"May","IDSRG","ACHMAD YANI (U)",603651,106421
2013,"May","IDSSI","SIAK SRI INDRAPURA",23219,48760
2013,"May","IDSUB","SURABAYA /JUANDA (U)",16519512,1018730
2013,"May","IDSUQ","SUNGAI GUNTUNG",26578520,1.099e+08
2013,"May","IDSUR","SURABAYA (PTT)",24628,9580
2013,"May","IDTAN","TANJUNG UBAN",1049400,1045000
2013,"May","IDTBK","TG BALAI KARIMUN",40992172,4.286e+08
2013,"May","IDTBT","TANJUNG BATU, RIAU",132447,1890000
2013,"May","IDTBY","PADANG/TL.BAYUR",1.980e+08,5.720e+08
2013,"May","IDTEM","TEMBILAHAN",41741883,3.960e+08
2013,"May","IDTEN","TENAU",1920287,1805141
2013,"May","IDTER","TEREMPA",55409,18216
2013,"May","IDTES","TANJUNG EMAS",4.136e+08,1.892e+08
2013,"May","IDTGR","PASIR/TANAH GROGOT",7603554,1.776e+08
2013,"May","IDTIM","AMAMAPARE",2.128e+08,1.064e+08
2013,"May","IDTJB","TANJUNG BALAI ASAHAN",1834577,2057214
2013,"May","IDTJS","TANJUNG SELOR",,
2013,"May","IDTKA","TELOK AIR",14895828,3.580e+08
2013,"May","IDTKS","TELUK KASIM/SALAWATI",5787360,11466930
2013,"May","IDTLN","TANJUNG LENENG",50458705,58592332
2013,"May","IDTMD","TANJUNG MEDANG",18642,312800
2013,"May","IDTMO","TELOK MELANO",,
2013,"May","IDTNJ","KIJANG (U)",10869302,1.648e+08
2013,"May","IDTOB","TOBELO",530222,1559477
2013,"May","IDTPD","TANJUNG PANDAN",16121029,21554189
2013,"May","IDTPE","TANJUNG PERAK",1.099e+09,6.025e+08
2013,"May","IDTPN","TANJUNG PINANG",11283132,4.937e+08
2013,"May","IDTPP","TANJUNG PRIOK",3.705e+09,1.002e+09
2013,"May","IDTRD","TANJUNG REDEP",11665942,2.835e+08
2013,"May","IDTRK","TARAKAN (U)",1111975,171797
2013,"May","IDTSG","TANJUNG SANGATA",3.805e+08,4.990e+09
2013,"May","IDTSO","TANJUNG SEKONG",,
2013,"May","IDTST","TANJUNG SANTAN",72201647,80450298
2013,"May","IDTTE","TERNATE",44851876,1.038e+09
2013,"May","IDTUB","TUBAN",,
2013,"May","IDUJU","UJUNGPANDANG",45298099,47578682
2013,"May","IDUNA","UDANG NATUNA",3.460e+08,5.042e+08
2013,"May","IDUPG","HASANUDDIN (U)",2104784,560873
2013,"May","IDZRI","SERUI",2509527,3517500
2014,"May","IDADB","ADANG BAY",,
2014,"May","IDAMB","AMBON",,
2014,"May","IDAMQ","PATTIMURA/LAHA (U)",,
2014,"May","IDAMU","AMURANG",,
2014,"May","IDASA","ASAM ASAM",,
2014,"May","IDATA","ATAPUPU",,
2014,"May","IDBAN","BANJARMASIN",,
2014,"May","IDBDO","HUSEIN SASTRANEGARA",,
2014,"May","IDBEJ","BERAU",,
2014,"May","IDBGG","BANGGAI",,
2014,"May","IDBIK","FRANS KASIEPO (U)",,
2014,"May","IDBIT","BITUNG",,
2014,"May","IDBKI","BIRING KASSI",,
2014,"May","IDBLG","BALONGAN",,
2014,"May","IDBLS","BENGKALIS",,
2014,"May","IDBLW","BELAWAN",,
2014,"May","IDBMU","BIMA",,
2014,"May","IDBND","BANDUNG(PTT/GD BAGE)",,
2014,"May","IDBOA","BENOA/LOLOAN",,
2014,"May","IDBPN","SEPINGGAN (U)",,
2014,"May","IDBPP","BALIKPAPAN",,
2014,"May","IDBTG","BONTANG",,
2014,"May","IDBTH","HANG NADIM (U)",,
2014,"May","IDBTJ","BLANG BINTANG (U)",,
2014,"May","IDBTU","BATU AMPAR",,
2014,"May","IDBUN","BUATAN",,
2014,"May","IDBUW","BAU-BAU",,
2014,"May","IDBXD","BADE, IRIAN JAYA",,
2014,"May","IDBYQ","BUNYU",,
2014,"May","IDCBN","CIREBON/PENGGUNG (U)",,
2014,"May","IDCGD","CIGADING",,
2014,"May","IDCGK","SUKARNO HATTA (U)",,
2014,"May","IDCXP","CILACAP",,
2014,"May","IDDAS","SINGKEP - DABO",,
2014,"May","IDDJM","JAMBI",,
2014,"May","IDDPS","NGURAH RAI (U)",,
2014,"May","IDDUM","DUMAI",,
2014,"May","IDENT","ENTIKONG",,
2014,"May","IDGRE","GRESIK",,
2014,"May","IDHLP","HLM. PERDANA KUSUMA",,
2014,"May","IDJBB","NA",,
2014,"May","IDJKT","JAKARTA / PASAR IKAN",,
2014,"May","IDJOG","ADI SUCIPTO (U)",,
2014,"May","IDJOK","YOGYAKARTA (PTT)",,
2014,"May","IDKAB","KABIL/PANAU",,
2014,"May","IDKDR","KENDARI",,
