tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2002,"July","IDKLG","KALIANGET",,
2002,"July","IDKLS","KUALA LANGSA",,
2002,"July","IDKOE","KUPANG / EL-TARI (U)",,
2002,"July","IDKRI","KRUI",,
2002,"July","IDKRU","KRUENG R. MALAHAYATI",,
2002,"July","IDKTA","KOTA AGUNG",94121770,4.487e+08
2002,"July","IDKTB","KOTABARU",484698,68900
2002,"July","IDKTG","KETAPANG K. BARAT",,
2002,"July","IDKTJ","KUALA TANJUNG",11686584,59223510
2002,"July","IDKTK","KUALA TUNGKAL",731439,1215275
2002,"July","IDLAB","LABUHA MALUKU",,
2002,"July","IDLBI","LABUHAN BILIK",1090682,562000
2002,"July","IDLEM","LEMBAR",,
2002,"July","IDLHJ","LABUHAN HAJI ACEH",,
2002,"July","IDLHK","LHOK NGA",,
2002,"July","IDLIN","LINGKAS TARAKAN",1374,300000
2002,"July","IDLSW","LHOK SEUMAWE",,
2002,"July","IDLUW","LUWUK",,
2002,"July","IDMAL","MANGOLE",,
2002,"July","IDMDC","SAM RATULANGI (U)",,
2002,"July","IDMES","MEDAN / POLONIA (U)",139718,6742
2002,"July","IDMLG","ABDULRACHMAN SALEH",,
2002,"July","IDMLI","MALILI, SULAWESI",1817151,211635
2002,"July","IDMND","MANADO",,
2002,"July","IDMOF","MAUMERE",,
2002,"July","IDMRI","MUSI RIVER",6497783,18819761
2002,"July","IDMRK","MERAK",24444738,58633917
2002,"July","IDMSA","MUARA SABAK",,
2002,"July","IDMUD","MUARA DJAWA",,
2002,"July","IDMUO","MUNTOK",,
2002,"July","IDNAM","NAMLEA",,
2002,"July","IDNNX","NUNUKAN",,
2002,"July","IDNTI","BINTUNI, IRIAN JAYA",,
2002,"July","IDPAD","PADANG (PTT)",,
2002,"July","IDPAK","PEKAN BARU",3090981,1544227
2002,"July","IDPAL","PALIMANAN",,
2002,"July","IDPAS","PASIR PANJANG",223771,129799
2002,"July","IDPAT","PANTOLOAN",766620,3600000
2002,"July","IDPAZ","PASURUAN",291,9729
2002,"July","IDPBL","PULAU BULUH",,
2002,"July","IDPDB","PADANG BAAI",,
2002,"July","IDPDG","PADANG / TABING (U)",16367,214
2002,"July","IDPEK","PEKANBARU (RUMBAI)",4227028,562033
2002,"July","IDPEN","PEMANUKAN",,
2002,"July","IDPEU","PENUBA",,
2002,"July","IDPGE","PULAU GEBE",,
2002,"July","IDPGK","PANGKAL PINANG (U)",,
2002,"July","IDPGX","PANGKAL BALAM",2546425,11122990
2002,"July","IDPIN","PINRANG",,
2002,"July","IDPJG","PANJANG",18519624,61684748
2002,"July","IDPKU","SIMPANG TIGA (U)",,
2002,"July","IDPLA","PALEMBANG - PLAJU",1768326,3901900
2002,"July","IDPLM","SM.BADARUDDIN (U)",6123,186
2002,"July","IDPLS","PALEMBANG-KERTAPATI",,
2002,"July","IDPMG","MENENG",,
2002,"July","IDPNK","SUPADIO (U)",5944,512
2002,"July","IDPNN","PAMANUKAN, JAVA",,
2002,"July","IDPON","PONTIANAK",167535,585256
2002,"July","IDPPS","PULANG PISAU",,
2002,"July","IDPRN","PANARUKAN",79483055,3.784e+08
2002,"July","IDPRO","PROBOLINGGO",,
2002,"July","IDPSB","JKT./ POS PASAR BARU",,
2002,"July","IDPSS","PULAU SAMBU",10695201,61304741
2002,"July","IDPSU","PANGKALAN SUSU",417305,871035
2002,"July","IDPTE","PULAU TELLO",,
2002,"July","IDPUM","POMALA",,
2002,"July","IDPWG","PERAWANG, SUMATRA",1067363,619946
2002,"July","IDRAN","RANAI",,
2002,"July","IDREM","REMBANG",,
2002,"July","IDRGA","RENGAT",,
2002,"July","IDRGT","RENGAT/ JAPURA (U)",,
2002,"July","IDSAM","SAMPANG",,
2002,"July","IDSBG","ACEH - SABANG",,
2002,"July","IDSEB","SEBANGAN BAY",,
2002,"July","IDSEG","SEGAMA, BORNEO",,
2002,"July","IDSEM","SEMBAKUNG",,
2002,"July","IDSEQ","SUNGAI PAKNING",,
2002,"July","IDSIA","SIAK YECHIL, RIAU",,
2002,"July","IDSIN","SINABANG",,
2002,"July","IDSLG","SIBOLGA",,
2002,"July","IDSMQ","SAMPIT",194282,1372000
2002,"July","IDSMR","SEMARANG (PTT)",,
2002,"July","IDSOC","JEBRES/ADI SUMARMO",18621,904
2002,"July","IDSOQ","SORONG / JEFMAN (U)",,
2002,"July","IDSOR","SORONG",14391,433
2002,"July","IDSPA","SELAT PANJANG",56708,112152
2002,"July","IDSPT","SAPAT",,
2002,"July","IDSRD","SAMARINDA",11772609,10236244
2002,"July","IDSRG","ACHMAD YANI (U)",21743,1337
2002,"July","IDSRI","TEMINDUNG (U)",,
2002,"July","IDSSI","SIAK SRI INDRAPURA",677535,937762
2002,"July","IDSST","SUNDA STRAIT (PENJ)",,
2002,"July","IDSUB","SURABAYA /JUANDA (U)",6952717,472268
2002,"July","IDSUG","SUNGAI GERONG",,
2002,"July","IDSUN","SUNGSANG",,
2002,"July","IDSUP","SUMENEP, MADURA",,
2002,"July","IDSUQ","SUNGAI GUNTUNG",,
2002,"July","IDSUR","SURABAYA (PTT)",3953645,14942157
2002,"July","IDTAN","TANJUNG UBAN",19752968,82492916
2002,"July","IDTBK","TG BALAI KARIMUN",1260302,2515361
2002,"July","IDTBT","TANJUNG BATU, RIAU",,
2002,"July","IDTBY","PADANG/TL.BAYUR",3706675,33156558
2002,"July","IDTEM","TEMBILAHAN",,
2002,"July","IDTEN","TENAU",1237020,6000000
2002,"July","IDTER","TEREMPA",,
2002,"July","IDTES","TANJUNG EMAS",63756046,67611498
2002,"July","IDTGK","TANJUNG KEDABU",1242,100
2002,"July","IDTGR","PASIR/TANAH GROGOT",1730162,272795
2002,"July","IDTIM","AMAMAPARE",39354859,58041510
2002,"July","IDTJA","TANJUNG ARU",,
2002,"July","IDTJB","TANJUNG BALAI ASAHAN",781360,2385089
2002,"July","IDTJS","TANJUNG SELOR",3664,900000
2002,"July","IDTLN","TANJUNG LENENG",2977458,19200000
2002,"July","IDTMK","TAMAKO",,
2002,"July","IDTNJ","KIJANG (U)",,
2002,"July","IDTOL","TOBOALI",,
2002,"July","IDTPD","TANJUNG PANDAN",,
2002,"July","IDTPE","TANJUNG PERAK",3.991e+08,1.223e+09
2002,"July","IDTPK","TAPAKTUAN",,
2002,"July","IDTPN","TANJUNG PINANG",143504,158562
2002,"July","IDTPP","TANJUNG PRIOK",1.207e+09,1.615e+09
2002,"July","IDTPR","TANJUNG PURA",13189,3382
2002,"July","IDTRD","TANJUNG REDEP",120826,1500000
2002,"July","IDTRK","TARAKAN (U)",,
2002,"July","IDTSG","TANJUNG SANGATA",3412250,3216540
2002,"July","IDTSM","TANJUNG SAMAK",,
2002,"July","IDTTE","TERNATE",95146,1099140
2002,"July","IDTUB","TUBAN",,
2002,"July","IDUJU","UJUNGPANDANG",,
2002,"July","IDUNA","UDANG NATUNA",420,2900
2002,"July","IDUPG","HASANUDDIN (U)",,
2002,"July","IDWGP","WAINGAPU",,
2003,"July","112","BAKONGAN",,
2003,"July","144","BELAWAN",,
2003,"July","167","MEDAN (PTT)",,
2003,"July","249","PULAU SAMBU",,
2003,"July","293","JAMBI",,
2003,"July","431","TANJUNG PRIOK",,
2003,"July","434","SUKARNO HATTA (U)",,
2003,"July","461","MERAK",,
2003,"July","494","TANJUNG EMAS",,
2003,"July","563","TANJUNG PERAK",,
2003,"July","587","SURABAYA /JUANDA (U)",,
2003,"July","618","CELUKAN BAWANG",,
2003,"July","ID142","PANGKALAN BRANDAN",9360,4189
2003,"July","ID170","KUALA TANJUNG",,
2003,"July","ID191","PADANG/TL.BAYUR",,
2003,"July","ID225","DUMAI",,
2003,"July","ID249","PULAU SAMBU",,
2003,"July","ID251","TANJUNG PINANG",,
2003,"July","ID461","MERAK",,
2003,"July","ID473","CIGADING",,
2003,"July","ID494","TANJUNG EMAS",,
2003,"July","ID495","CILACAP",,
2003,"July","ID562","GRESIK",,
2003,"July","ID587","SURABAYA /JUANDA (U)",,
2003,"July","ID771","BANJARMASIN",,
2003,"July","ID810","PASIR/TANAH GROGOT",,
2003,"July","ID817","BONTANG",,
2003,"July","ID980","AMAMAPARE",,
2003,"July","IDADB","ADANG BAY",,
2003,"July","IDAMB","AMBON",,
2003,"July","IDAMI","MATARAM / SELAPARANG",625,120
2003,"July","IDAUN","BLANG LANCANG (ARUN)",4372392,433656
2003,"July","IDBAG","BAGAN SIAPI-API",,
2003,"July","IDBAN","BANJARMASIN",10357747,4559138
2003,"July","IDBDJ","SAMSUDIN NOOR (U)",,
2003,"July","IDBDO","HUSEIN SASTRANEGARA",,
2003,"July","IDBDS","BADAS SUMBAWA",,
2003,"July","IDBEJ","BERAU",,
2003,"July","IDBIK","FRANS KASIEPO (U)",,
2003,"July","IDBIT","BITUNG",,
2003,"July","IDBJU","BANYUWANGI",,
2003,"July","IDBKI","BIRING KASSI",,
2003,"July","IDBLC","BATU LICIN",,
2003,"July","IDBLG","BALONGAN",14497698,46585229
2003,"July","IDBLS","BENGKALIS",145544,595701
2003,"July","IDBLW","BELAWAN",57018599,2.400e+08
2003,"July","IDBMU","BIMA",7938569,4778841
2003,"July","IDBND","BANDUNG(PTT/GD BAGE)",80255,35827
2003,"July","IDBOA","BENOA/LOLOAN",292572,411086
2003,"July","IDBPD","BELAKANG PADANG",,
2003,"July","IDBPN","SEPINGGAN (U)",2325174,86736
2003,"July","IDBPP","BALIKPAPAN",1.342e+08,5.254e+08
2003,"July","IDBTG","BONTANG",229307,8636
2003,"July","IDBTJ","BLANG BINTANG (U)",,
2003,"July","IDBUL","BULELENG",,
2003,"July","IDBUN","BUATAN",,
2003,"July","IDBXD","BADE, IRIAN JAYA",560544,4945
2003,"July","IDBYQ","BUNYU",,
2003,"July","IDCBN","CIREBON/PENGGUNG (U)",,
2003,"July","IDCGD","CIGADING",45049012,1.662e+08
2003,"July","IDCGK","SUKARNO HATTA (U)",1.095e+08,2716694
2003,"July","IDCXP","CILACAP",2.068e+08,8.838e+08
2003,"July","IDDAS","SINGKEP - DABO",,
2003,"July","IDDJJ","JAYAPURA / SENTANI",,
2003,"July","IDDJM","JAMBI",2261088,5286830
2003,"July","IDDPS","NGURAH RAI (U)",3162197,477192
2003,"July","IDDUM","DUMAI",11314298,72548118
2003,"July","IDENT","ENTIKONG",,
2003,"July","IDGOR","GORONTALO",,
2003,"July","IDGRE","GRESIK",25769167,2.617e+08
2003,"July","IDHLP","HLM. PERDANA KUSUMA",2073137,85225
2003,"July","IDJKT","JAKARTA / PASAR IKAN",779846,274892
2003,"July","IDJOG","ADI SUCIPTO (U)",4180,289
2003,"July","IDJOK","YOGYAKARTA (PTT)",,
2003,"July","IDJUA","JUATA TARAKAN",,
2003,"July","IDKBH","KALABAHI",,
2003,"July","IDKDR","KENDARI",,
2003,"July","IDKEN","KUALA ENOK",,
2003,"July","IDKGD","KUALA GAUNG",,
2003,"July","IDKID","PULAU KIJANG",,
2003,"July","IDKLB","KALIBARU",3711040,11015926
2003,"July","IDKLS","KUALA LANGSA",,
2003,"July","IDKOE","KUPANG / EL-TARI (U)",,
2003,"July","IDKTA","KOTA AGUNG",79286411,3.447e+08
2003,"July","IDKTB","KOTABARU",543058,7822047
2003,"July","IDKTG","KETAPANG K. BARAT",,
2003,"July","IDKTJ","KUALA TANJUNG",14704077,65276640
2003,"July","IDKTK","KUALA TUNGKAL",993336,1138657
2003,"July","IDKUM","KUMAI",607176,56700
2003,"July","IDLEM","LEMBAR",,
2003,"July","IDLIN","LINGKAS TARAKAN",1088833,145977
2003,"July","IDLSW","LHOK SEUMAWE",12776,700
2003,"July","IDMDC","SAM RATULANGI (U)",22811,342
2003,"July","IDMES","MEDAN / POLONIA (U)",763614,28034
2003,"July","IDMLI","MALILI, SULAWESI",,
2003,"July","IDMND","MANADO",25346,65894
2003,"July","IDMRI","MUSI RIVER",5932755,24979865
2003,"July","IDMRK","MERAK",42964595,1.044e+08
2003,"July","IDMSA","MUARA SABAK",179699,78951
2003,"July","IDMUB","MUARA BERAU",,
2003,"July","IDNNX","NUNUKAN",3012,814
2003,"July","IDPAC","PACITAN",,
2003,"July","IDPAD","PADANG (PTT)",,
2003,"July","IDPAI","PANIPAHAN",,
2003,"July","IDPAK","PEKAN BARU",213842,29426
2003,"July","IDPAP","PARE-PARE",,
2003,"July","IDPAS","PASIR PANJANG",137015,52329
2003,"July","IDPAT","PANTOLOAN",13179,13338
2003,"July","IDPAZ","PASURUAN",,
2003,"July","IDPBA","PULAU BAAI",,
2003,"July","IDPBL","PULAU BULUH",209142,537782
2003,"July","IDPDG","PADANG / TABING (U)",7991,74
2003,"July","IDPEK","PEKANBARU (RUMBAI)",2000,21000
2003,"July","IDPEN","PEMANUKAN",,
2003,"July","IDPGK","PANGKAL PINANG (U)",,
2003,"July","IDPGX","PANGKAL BALAM",506106,2224882
2003,"July","IDPJG","PANJANG",,
2003,"July","IDPKU","SIMPANG TIGA (U)",4365,99
2003,"July","IDPLA","PALEMBANG - PLAJU",8578,479
2003,"July","IDPLM","SM.BADARUDDIN (U)",377868,58497
2003,"July","IDPLW","PALU / MUTIARA (U)",,
2003,"July","IDPMG","MENENG",,
2003,"July","IDPNN","PAMANUKAN, JAVA",,
2003,"July","IDPON","PONTIANAK",4424492,11322611
2003,"July","IDPPS","PULANG PISAU",,
2003,"July","IDPRN","PANARUKAN",1.031e+08,4.434e+08
2003,"July","IDPRO","PROBOLINGGO",,
2003,"July","IDPSS","PULAU SAMBU",17747751,92936681
2003,"July","IDPSU","PANGKALAN SUSU",,
2003,"July","IDPTE","PULAU TELLO",,
2003,"July","IDPUM","POMALA",,
2003,"July","IDPWG","PERAWANG, SUMATRA",,
2003,"July","IDRAN","RANAI",,
2003,"July","IDRGA","RENGAT",,
2003,"July","IDSAB","SABANG - SULAWESI",,
2003,"July","IDSAM","SAMPANG",,
2003,"July","IDSEM","SEMBAKUNG",,
2003,"July","IDSEN","SENIPAH",,
2003,"July","IDSEQ","SUNGAI PAKNING",846856,11280
2003,"July","IDSIA","SIAK YECHIL, RIAU",,
2003,"July","IDSLG","SIBOLGA",,
2003,"July","IDSLI","SUNGAI LIAT",,
2003,"July","IDSMQ","SAMPIT",417371,1959464
2003,"July","IDSMR","SEMARANG (PTT)",66428,19607
2003,"July","IDSOC","JEBRES/ADI SUMARMO",64315,4273
2003,"July","IDSOQ","SORONG / JEFMAN (U)",,
2003,"July","IDSOR","SORONG",174479,312446
2003,"July","IDSPA","SELAT PANJANG",9186,1835
2003,"July","IDSPD","SAPUDI",,
2003,"July","IDSRD","SAMARINDA",2619212,4339559
2003,"July","IDSRG","ACHMAD YANI (U)",11947,1500
2003,"July","IDSSI","SIAK SRI INDRAPURA",,
2003,"July","IDSTT","SINTETE",,
2003,"July","IDSUB","SURABAYA /JUANDA (U)",14638482,662103
2003,"July","IDSUN","SUNGSANG",,
2003,"July","IDSUP","SUMENEP, MADURA",,
2003,"July","IDSUQ","SUNGAI GUNTUNG",,
2003,"July","IDSUR","SURABAYA (PTT)",436943,1612864
2003,"July","IDSUS","SUSOH",,
2003,"July","IDTAN","TANJUNG UBAN",6953595,22155690
2003,"July","IDTBK","TG BALAI KARIMUN",413309,699514
2003,"July","IDTBT","TANJUNG BATU, RIAU",,
2003,"July","IDTBY","PADANG/TL.BAYUR",2957762,19891270
2003,"July","IDTDL","TELUK DALAM",,
2003,"July","IDTEM","TEMBILAHAN",,
2003,"July","IDTEN","TENAU",5150,46116
2003,"July","IDTER","TEREMPA",,
2003,"July","IDTES","TANJUNG EMAS",57243584,76989157
2003,"July","IDTGR","PASIR/TANAH GROGOT",,
2003,"July","IDTIM","AMAMAPARE",43381496,37202312
2003,"July","IDTJA","TANJUNG ARU",,
2003,"July","IDTJB","TANJUNG BALAI ASAHAN",80484,216949
2003,"July","IDTJS","TANJUNG SELOR",15023,956496
2003,"July","IDTKB","TELUK BETUNG",,
2003,"July","IDTLN","TANJUNG LENENG",4215611,32712998
2003,"July","IDTNJ","KIJANG (U)",,
2003,"July","IDTPD","TANJUNG PANDAN",114000,500000
2003,"July","IDTPE","TANJUNG PERAK",3.787e+08,9.445e+08
2003,"July","IDTPN","TANJUNG PINANG",180229,163956
2003,"July","IDTPP","TANJUNG PRIOK",1.174e+09,1.307e+09
2003,"July","IDTPR","TANJUNG PURA",,
2003,"July","IDTRD","TANJUNG REDEP",3281,945
2003,"July","IDTRK","TARAKAN (U)",,
2003,"July","IDTSE","TANJUNG SELIU",,
2003,"July","IDTSG","TANJUNG SANGATA",5230670,6101351
2003,"July","IDTST","TANJUNG SANTAN",,
2003,"July","IDTTE","TERNATE",,
2003,"July","IDTTM","TANJUNG TIRAM",,
2003,"July","IDTUB","TUBAN",,
2003,"July","IDUJU","UJUNGPANDANG",,
2003,"July","IDUNA","UDANG NATUNA",,
2003,"July","IDUPG","HASANUDDIN (U)",,
2003,"July","IDWGP","WAINGAPU",,
2004,"July","101","NA",,
2004,"July","104","LHOK SEUMAWE",,
2004,"July","112","BAKONGAN",,
2004,"July","144","BELAWAN",,
2004,"July","225","DUMAI",,
2004,"July","431","TANJUNG PRIOK",8548,508
2004,"July","434","SUKARNO HATTA (U)",,
2004,"July","494","TANJUNG EMAS",,
2004,"July","562","GRESIK",,
2004,"July","ID101","ACEH - SABANG",,
2004,"July","ID144","BELAWAN",,
2004,"July","ID225","DUMAI",,
2004,"July","ID494","TANJUNG EMAS",,
2004,"July","ID495","CILACAP",,
2004,"July","ID562","GRESIK",,
2004,"July","ID563","TANJUNG PERAK",,
2004,"July","ID566","PANARUKAN",,
2004,"July","ID771","BANJARMASIN",,
2004,"July","IDADB","ADANG BAY",,
2004,"July","IDAMB","AMBON",432250,775
2004,"July","IDAMI","MATARAM / SELAPARANG",,
2004,"July","IDAMQ","PATTIMURA/LAHA (U)",,
2004,"July","IDAUN","BLANG LANCANG (ARUN)",,
2004,"July","IDBAD","BANDA NAIRA",,
2004,"July","IDBAG","BAGAN SIAPI-API",8660,257150
2004,"July","IDBAL","BALANTANG/MALILI",9755272,19598614
2004,"July","IDBAN","BANJARMASIN",21155764,17742110
2004,"July","IDBDJ","SAMSUDIN NOOR (U)",,
2004,"July","IDBIK","FRANS KASIEPO (U)",,
2004,"July","IDBIT","BITUNG",,
2004,"July","IDBKH","BAKAUHENI",,
2004,"July","IDBKI","BIRING KASSI",125510,7700000
2004,"July","IDBLC","BATU LICIN",,
2004,"July","IDBLG","BALONGAN",5216127,11537068
2004,"July","IDBLS","BENGKALIS",42500,111521
2004,"July","IDBLW","BELAWAN",81911398,2.855e+08
2004,"July","IDBMU","BIMA",17420941,16469726
2004,"July","IDBND","BANDUNG(PTT/GD BAGE)",,
2004,"July","IDBNT","BANTA ENG",,
2004,"July","IDBOA","BENOA/LOLOAN",1333421,332350
2004,"July","IDBPD","BELAKANG PADANG",19426454,15352288
2004,"July","IDBPN","SEPINGGAN (U)",6104187,272142
2004,"July","IDBPP","BALIKPAPAN",4.432e+08,1.273e+09
2004,"July","IDBTG","BONTANG",2625216,1218317
2004,"July","IDBTH","HANG NADIM (U)",43827,567
2004,"July","IDBTJ","BLANG BINTANG (U)",,
2004,"July","IDBTU","BATU AMPAR",,
2004,"July","IDBUL","BULELENG",,
2004,"July","IDBUN","BUATAN",898359,468288
2004,"July","IDBUW","BAU-BAU",,
2004,"July","IDBYQ","BUNYU",,
2004,"July","IDCBN","CIREBON/PENGGUNG (U)",84442,4182
2004,"July","IDCGD","CIGADING",1.111e+08,3.596e+08
2004,"July","IDCGK","SUKARNO HATTA (U)",2.897e+08,8589969
2004,"July","IDCIN","CINTA, JAVA",,
2004,"July","IDCXP","CILACAP",1.579e+08,5.472e+08
2004,"July","IDDAS","SINGKEP - DABO",14401,49498
2004,"July","IDDJB","PALMERAH/ SLT TAHA",,
2004,"July","IDDJM","JAMBI",1591005,946870
2004,"July","IDDPS","NGURAH RAI (U)",2398908,331758
2004,"July","IDDUM","DUMAI",9248981,17986619
2004,"July","IDENT","ENTIKONG",,
2004,"July","IDFKQ","FAK-FAK",,
2004,"July","IDGAL","GALALA",,
2004,"July","IDGRE","GRESIK",10481321,25195870
2004,"July","IDHIN","HINAKO",,
2004,"July","IDHLP","HLM. PERDANA KUSUMA",22522416,215640
2004,"July","IDJKT","JAKARTA / PASAR IKAN",,
2004,"July","IDJOG","ADI SUCIPTO (U)",99705,13381
2004,"July","IDKAB","KABIL/PANAU",,
2004,"July","IDKAH","KAHAYAN BAY",,
2004,"July","IDKDR","KENDARI",21319,2568
2004,"July","IDKEN","KUALA ENOK",,
2004,"July","IDKLB","KALIBARU",12328903,29008807
2004,"July","IDKLS","KUALA LANGSA",,
2004,"July","IDKOE","KUPANG / EL-TARI (U)",2690,70
2004,"July","IDKRU","KRUENG R. MALAHAYATI",,
2004,"July","IDKTA","KOTA AGUNG",70517832,1.981e+08
2004,"July","IDKTB","KOTABARU",,
2004,"July","IDKTG","KETAPANG K. BARAT",,
2004,"July","IDKTJ","KUALA TANJUNG",15193459,70799402
2004,"July","IDKTK","KUALA TUNGKAL",18912,395
2004,"July","IDKUM","KUMAI",,
2004,"July","IDLAS","LANGSA, SUMATRA",,
2004,"July","IDLEM","LEMBAR",,
2004,"July","IDLHK","LHOK NGA",,
2004,"July","IDLIN","LINGKAS TARAKAN",10910,504215
2004,"July","IDLSW","LHOK SEUMAWE",,
2004,"July","IDLUW","LUWUK",,
2004,"July","IDMBS","MUARA BUNGUS",,
2004,"July","IDMDC","SAM RATULANGI (U)",160876,3875
2004,"July","IDMES","MEDAN / POLONIA (U)",792205,42909
2004,"July","IDMLG","ABDULRACHMAN SALEH",1666,500000
2004,"July","IDMLI","MALILI, SULAWESI",1388,500000
2004,"July","IDMND","MANADO",,
2004,"July","IDMRI","MUSI RIVER",,
2004,"July","IDMRK","MERAK",1.966e+08,4.811e+08
2004,"July","IDNNX","NUNUKAN",16388,4612
2004,"July","IDPAC","PACITAN",,
2004,"July","IDPAK","PEKAN BARU",6106446,3755795
2004,"July","IDPAS","PASIR PANJANG",659475,90696
2004,"July","IDPAT","PANTOLOAN",,
2004,"July","IDPAZ","PASURUAN",205020,1200000
2004,"July","IDPBA","PULAU BAAI",,
2004,"July","IDPBL","PULAU BULUH",439048,1222593
2004,"July","IDPDB","PADANG BAAI",,
2004,"July","IDPDG","PADANG / TABING (U)",5493,31
2004,"July","IDPEK","PEKANBARU (RUMBAI)",51035,19046
2004,"July","IDPGK","PANGKAL PINANG (U)",,
2004,"July","IDPGX","PANGKAL BALAM",470284,1005362
2004,"July","IDPJG","PANJANG",6632677,17285312
2004,"July","IDPKN","PANGKALAN BUN",,
2004,"July","IDPKU","SIMPANG TIGA (U)",58983,5545
2004,"July","IDPLA","PALEMBANG - PLAJU",194443,173472
2004,"July","IDPLM","SM.BADARUDDIN (U)",8769165,12966349
2004,"July","IDPLS","PALEMBANG-KERTAPATI",,
2004,"July","IDPLW","PALU / MUTIARA (U)",,
2004,"July","IDPNK","SUPADIO (U)",,
2004,"July","IDPON","PONTIANAK",3937776,16702490
2004,"July","IDPPS","PULANG PISAU",,
2004,"July","IDPRN","PANARUKAN",1.361e+08,3.840e+08
2004,"July","IDPSB","JKT./ POS PASAR BARU",,
2004,"July","IDPSS","PULAU SAMBU",9531977,48551347
2004,"July","IDPSU","PANGKALAN SUSU",,
2004,"July","IDPTE","PULAU TELLO",,
2004,"July","IDPUM","POMALA",9577803,484557
2004,"July","IDPWG","PERAWANG, SUMATRA",26275495,61892533
2004,"July","IDRGA","RENGAT",,
2004,"July","IDSAG","SANGIT",,
2004,"July","IDSAM","SAMPANG",1563477,1772760
2004,"July","IDSEB","SEBANGAN BAY",,
2004,"July","IDSEM","SEMBAKUNG",,
2004,"July","IDSEN","SENIPAH",28743,3500
2004,"July","IDSEQ","SUNGAI PAKNING",,
2004,"July","IDSKL","SINGKEL",,
2004,"July","IDSKP","SEKUPANG",,
2004,"July","IDSKR","SEKURA",,
2004,"July","IDSKW","SINGKAWANG",18279,970
2004,"July","IDSLG","SIBOLGA",,
2004,"July","IDSMQ","SAMPIT",785353,1998045
2004,"July","IDSMR","SEMARANG (PTT)",,
2004,"July","IDSOC","JEBRES/ADI SUMARMO",58950,2945
2004,"July","IDSOR","SORONG",750301,275656
2004,"July","IDSPA","SELAT PANJANG",,
2004,"July","IDSQR","SOROAKO",365268,4487
2004,"July","IDSRD","SAMARINDA",18731084,9400317
2004,"July","IDSRG","ACHMAD YANI (U)",184343,10842
2004,"July","IDSRI","TEMINDUNG (U)",,
2004,"July","IDSSI","SIAK SRI INDRAPURA",,
2004,"July","IDSUB","SURABAYA /JUANDA (U)",9669164,408256
2004,"July","IDSUN","SUNGSANG",,
2004,"July","IDSUQ","SUNGAI GUNTUNG",2034382,10238556
2004,"July","IDSUR","SURABAYA (PTT)",7313736,25346641
2004,"July","IDTAN","TANJUNG UBAN",57800189,1.503e+08
2004,"July","IDTBK","TG BALAI KARIMUN",188388,315010
2004,"July","IDTBT","TANJUNG BATU, RIAU",,
2004,"July","IDTBY","PADANG/TL.BAYUR",132000,8000000
2004,"July","IDTEM","TEMBILAHAN",,
2004,"July","IDTEN","TENAU",,
2004,"July","IDTER","TEREMPA",,
2004,"July","IDTES","TANJUNG EMAS",70532370,89964305
2004,"July","IDTGR","PASIR/TANAH GROGOT",,
2004,"July","IDTIM","AMAMAPARE",33975021,20491554
2004,"July","IDTJA","TANJUNG ARU",,
2004,"July","IDTJB","TANJUNG BALAI ASAHAN",413315,519713
2004,"July","IDTJS","TANJUNG SELOR",5516,609596
2004,"July","IDTKB","TELUK BETUNG",,
2004,"July","IDTKS","TELUK KASIM/SALAWATI",70713,22898
2004,"July","IDTLN","TANJUNG LENENG",5533730,11386959
2004,"July","IDTMU","TELUK MENGKUDU",,
2004,"July","IDTNJ","KIJANG (U)",180063,980389
2004,"July","IDTPD","TANJUNG PANDAN",579892,236900
2004,"July","IDTPE","TANJUNG PERAK",4.056e+08,8.589e+08
2004,"July","IDTPK","TAPAKTUAN",,
2004,"July","IDTPN","TANJUNG PINANG",56719,55987
2004,"July","IDTPP","TANJUNG PRIOK",1.807e+09,1.872e+09
2004,"July","IDTPR","TANJUNG PURA",,
2004,"July","IDTRD","TANJUNG REDEP",251906,1000000
2004,"July","IDTRK","TARAKAN (U)",27770,35742
2004,"July","IDTSE","TANJUNG SELIU",,
2004,"July","IDTSG","TANJUNG SANGATA",12414051,1938372
2004,"July","IDTSO","TANJUNG SEKONG",,
2004,"July","IDTTE","TERNATE",,
2004,"July","IDTUB","TUBAN",315000,3500000
2004,"July","IDUJU","UJUNGPANDANG",33516199,2.038e+08
2004,"July","IDUNA","UDANG NATUNA",1310738,227786
2004,"July","IDUPG","HASANUDDIN (U)",28187,631
2004,"July","IDWGP","WAINGAPU",,
2005,"July","101","NA",,
2005,"July","102","ULEE LHEUE",,
2005,"July","103","SIGLI",,
2005,"July","395","PANJANG",,
2005,"July","655","BIMA",,
2005,"July","805","SAMARINDA",,
2005,"July","IDADB","ADANG BAY",,
2005,"July","IDAMB","AMBON",248990,12000
2005,"July","IDAMI","MATARAM / SELAPARANG",,
2005,"July","IDAUN","BLANG LANCANG (ARUN)",363622,585723
2005,"July","IDBAA","BAA",,
2005,"July","IDBAD","BANDA NAIRA",,
2005,"July","IDBAG","BAGAN SIAPI-API",24262,691789
2005,"July","IDBAK","BATU KILAT",,
2005,"July","IDBAL","BALANTANG/MALILI",,
2005,"July","IDBAN","BANJARMASIN",13457712,7966116
2005,"July","IDBDJ","SAMSUDIN NOOR (U)",,
2005,"July","IDBDO","HUSEIN SASTRANEGARA",,
2005,"July","IDBDS","BADAS SUMBAWA",,
2005,"July","IDBGG","BANGGAI",,
